2457713.7339614215	54478.3	2.41
2457713.734355528	54478.89	2.32
2457713.7347573345	54480.15	2.61
2457716.7352247173	54417.46	2.16
2457716.735620122	54416.48	2.16
2457716.7360205264	54418.28	2.16
2457717.7409608387	54381.21	1.92
2457717.7413769425	54382.35	2.12
2457717.741769446	54380.48	2.08
2457720.754802709	54444.64	2.32
2457720.7552229105	54442.48	2.21
2457720.7556152125	54442.48	2.28
2457721.6217123903	54416.74	2.37
2457721.622107292	54417.62	2.18
2457721.622502993	54415.66	2.18
2457722.6179723116	54457.79	2.46
2457722.618366512	54453.37	2.61
2457722.6187662124	54457.59	2.32
2457726.623204041	54418.1	2.52
2457726.6236033384	54417.59	2.36
2457726.623998536	54417.47	2.52
2457727.607102597	54489.54	2.26
2457727.6074985946	54489.14	2.25
2457727.6079038917	54490.96	2.39
2457728.6059722216	54489.15	2.19
2457728.6063764184	54489.96	2.3
2457728.606771715	54489.1	2.49
2457729.605257197	54509.02	2.48
2457729.6056521926	54508.99	2.24
2457729.606067188	54506.98	2.37
2457730.6107206517	54519.65	2.22
2457730.611119047	54518.18	2.17
2457730.611512942	54517.06	2.12
2457731.611260918	54467.38	2.26
2457731.6116660126	54467.22	2.11
2457731.6120641064	54466.18	2.04
2457732.619632322	54412.86	2.5
2457732.6200268157	54413.04	2.41
2457732.6204284094	54414.61	2.47
2457733.6116772606	54440.99	2.29
2457733.612075353	54443.36	2.36
2457733.612468346	54441.26	2.24
2457736.6110196994	54441.37	2.14
2457736.61141869	54441.34	1.87
2457736.611811181	54439.93	2.15
2457737.6700061853	54473.03	2.24
2457737.670404475	54474.09	2.11
2457737.6708022654	54473.16	2.11
2457738.3537100246	54440.36	2.1
2457738.3541084155	54442.31	2.07
2457738.354512206	54443	2.2
2457738.43726258	54437.25	2.18
2457738.43765887	54437.09	2.1
2457738.4380551605	54437	2.08
2457738.6691543693	54416.09	1.93
2457738.669566758	54415.13	2.04
2457738.6699633473	54418.67	2.26
2457745.351876019	54465.2	4.67
2457745.3522793045	54458.53	3.14
2457745.462449994	54458.66	3.57
2457745.4632479646	54460.02	3.31
2457751.3383947103	54459.85	3.18
2457751.338795292	54458.47	3
2457751.339193874	54458.4	3.52
2457751.3693112973	54459.32	3.02
2457751.3697152785	54457.47	2.78
2457751.3701154604	54455.77	3.32
2457751.670019107	54442.25	2.94
2457751.670414088	54442.24	2.77
2457751.6708190683	54442.23	3.08
2457752.3376393938	54372.78	2.54
2457752.338037875	54372.91	2.43
2457752.338439156	54372.12	2.58
2457752.4425477004	54361.37	2.28
2457752.442946481	54359.7	2.23
2457752.443358261	54360.29	2.35
2457752.6683987128	54330.67	4.69
2457752.668798793	54343.36	4.19
2457752.669202473	54340.64	5.06
2457753.3302712482	54334.97	4.99
2457753.330666129	54336.73	4.4
2457753.3310682094	54330.02	4.74
2457753.442465136	54344.36	2.72
2457753.4428611165	54341.69	2.75
2457753.4432594967	54341.95	2.76
2457753.6684477897	54361.48	3.03
2457753.668847069	54362.31	3.1
2457753.6692479486	54361.26	3.17
2457757.443230618	54320.46	2.22
2457757.443625296	54317.82	2.28
2457757.444019974	54317.72	2.41
2457757.668425046	54319.72	4.16
2457757.6688193236	54325.14	5.06
2457757.669215301	54305.53	6.28
2457758.320796588	54356.85	2.44
2457758.321190766	54357.59	2.39
2457758.321588744	54356.68	2.4
2457758.4255952598	54363.3	2.72
2457758.425990337	54361.33	2.55
2457758.426392614	54364.31	2.36
2457758.6685023457	54371.4	3.7
2457758.668902022	54374.94	3.45
2457758.669295299	54373.61	3.17
2457759.441222162	54405.68	2.46
2457759.4416181385	54404.24	2.25
2457759.4420178155	54408.04	2.45
2457759.670285004	54410.78	3.8
2457759.67068528	54414.08	3.88
2457759.671080456	54417.18	4.46
2457761.3556244364	54421.63	4.1
2457761.3560254117	54424.01	4.33
2457761.3564212876	54425.16	3.66
2457761.382309113	54420.56	2.45
2457761.382705689	54421.59	2.63
2457761.383103365	54421.79	2.76
2457764.3386457996	54325.28	2.54
2457764.3390453737	54324.75	2.64
2457764.3394473474	54323.09	2.48
2457764.4402951784	54323.26	2.53
2457764.4406930525	54324.5	2.39
2457764.4410935263	54326.13	2.48
2457764.646537669	54313.22	5.81
2457764.646939442	54324.54	3.45
2457764.6473357156	54322.42	3.77
2457765.3302492592	54337.04	2.72
2457765.3306449335	54335.89	2.54
2457765.3310444066	54335.2	2.67
2457765.40072749	54336.31	2.33
2457765.4011304635	54338.22	2.49
2457765.401523537	54336.95	2.54
2457765.6086696545	54338	3.8
2457765.609067827	54341.54	3.4
2457765.6094640004	54338.88	3.19
2457767.3364755753	54354.71	2.48
2457767.3368745483	54355.73	2.46
2457767.3372668214	54353.97	2.62
2457767.54858972	54331.57	5.95
2457767.548984892	54344.6	2.84
2457768.3479520297	54286.79	2.46
2457768.3483473025	54286.04	2.44
2457768.348754274	54288.49	2.49
2457768.541630406	54281.92	2.45
2457768.5420257775	54279.87	2.61
2457768.542426449	54280.76	2.57
2457769.333524154	54318.11	3.05
2457769.333919226	54315.55	3.12
2457769.3343156986	54317.25	3.02
2457769.534963547	54337.26	2.64
2457769.535359018	54336.68	2.64
2457769.535760189	54335.62	2.56
2457770.3351145303	54401.64	2.75
2457770.3355361996	54402.63	2.5
2457770.3359423704	54402.04	2.34
2457770.542063962	54413.93	2.45
2457770.542463533	54416.16	2.33
2457770.5428561037	54414.42	2.6
2457773.5364724845	54324.38	2.4
2457773.5368668544	54325.7	2.54
2457773.5372718223	54324.84	2.49
2457777.5358516583	54421.39	2.77
2457777.536247126	54419.35	2.55
2457777.5366462935	54420.75	2.53
2457778.3497966663	54415.15	2.72
2457778.350192534	54417.53	2.84
2457778.3505878015	54415.53	2.77
2457778.5352283893	54395.31	2.82
2457778.5356241562	54396.91	2.81
2457778.536025723	54395.96	2.93
2457779.3030009796	54291.17	3.95
2457779.3034019466	54283.38	3.47
2457779.303799514	54279.21	3.72
2457781.304007266	54368.27	3.26
2457781.304401933	54367.12	3.04
2457781.304806599	54370.71	3.05
2457783.305222794	54388.7	2.94
2457783.3056218596	54386.74	3.02
2457783.3060212256	54386.9	3.02
2457784.306078655	54327.08	3.2
2457784.3064835197	54327	2.68
2457784.3069001837	54329.98	3.09
