# 1: VFTS Identifier
# 2: Spectral type
# 3: log(L/Lsun)	4: d+log(L/Lsun)	5: d-log(L/Lsun)	6: CI/\%
# 7: Teff/K	8: d+Teff/K	9: d-Teff/K	10: CI/\%
# 11: log(g/cgs)	12: d+log(g/cgs)	13: d-log(g/cgs)	14: CI/\%
# 15: vsini/km/s	16: d+vsini/km/s	17: d-vsini/km/s	18: CI/\%
# 19: Y	20: d+Y	21: d-Y	22: CI/\%
# 23: Reference
# 24: Mini/Msun	25: d+Mini/Msun	26: d-Mini/Msun	27: CI/\%
# 28: vini/km/s	29: d+vini/km/s	30: d-vini/km/s	31: CI/\%
# 32: Age/Myr	33: d+Age/Myr	34: d-Age/Myr	35: CI/\%
# 36: Mpresent/Msun	37: d+Mpresent/Msun	38: d-Mpresent/Msun	39: CI/\%
# 40: R/Rsun	41: d+R/Rsun	42: d-R/Rsun	43: CI/\%
113	O9.7 II or B0 IV ?	4.46	0.10	0.10	68.3	33300.00	660.00	2020.00	68.3	4.47	0.11	0.13	68.3	12.00	30.00	30.00	68.3	-	-	-	-	(1)	16.2	0.9	1.0	68.3	50	39	36	68.3	0.4	1.7	0.4	68.3	16.2	0.9	1.0	68.3	4.8	0.4	0.3	68.3
115	Late G/Early K	3.30	0.33	0.33	68.3	4750.00	650.00	650.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
117	O6: Vz	5.02	0.26	0.26	68.3	41300.00	1500.00	1500.00	68.3	4.14	0.16	0.16	68.3	75.00	30.00	30.00	68.3	-	-	-	-	(3,4)	30.0	4.1	3.3	68.3	90	42	37	68.3	1.5	0.6	1.0	68.3	30.0	3.8	3.3	68.3	7.4	1.0	1.0	68.3
119	B0.7 V	4.16	0.10	0.10	68.3	24000.00	1000.00	1000.00	68.3	4.00	0.10	0.10	68.3	-	-	-	-	-	-	-	-	(6)	10.6	0.6	0.7	68.3	330	103	156	68.3	13.4	2.1	2.1	68.3	10.6	0.6	0.7	68.3	5.8	0.6	0.5	68.3
121	B1 IV	4.36	0.10	0.10	68.3	26000.00	1000.00	1000.00	68.3	3.80	0.10	0.10	68.3	<40.00	-	-	100.0	-	-	-	-	(6)	12.0	0.8	0.6	68.3	40	6	36	68.3	12.2	1.4	1.2	68.3	12.0	0.8	0.6	68.3	7.2	0.7	0.7	68.3
122	B1.5 V	4.33	0.16	0.16	68.3	24000.00	2230.00	2230.00	68.3	4.00	0.18	0.18	68.3	303.00	30.00	30.00	68.3	-	-	-	-	(6)	11.8	1.3	1.2	68.3	310	44	36	68.3	10.5	3.0	3.0	68.3	11.8	1.3	1.2	68.3	6.1	1.1	1.0	68.4
123	O6.5 Vz	4.99	0.13	0.13	68.3	40400.00	680.00	680.00	68.3	4.10	0.12	0.12	68.3	65.00	30.00	30.00	68.3	-	-	-	-	(3,4)	28.4	1.6	1.7	68.3	80	44	33	68.3	1.4	0.6	0.8	68.3	28.2	1.7	1.5	68.3	6.9	0.8	0.5	68.3
124	B2.5 III	3.93	0.20	0.20	68.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(6)	7.8	1.2	1.1	68.3	310	142	158	68.5	22.4-39.4	-	-	100.0	7.8	1.2	1.1	68.3	9.7	1.7	1.0	68.3
125	Ope	5.90	0.19	0.19	68.3	55150.00	5520.00	5520.00	68.3	4.04	0.11	0.11	68.3	274.00	51.00	45.00	68.3	-	-	-	-	(1)	72.6	22.6	17.2	68.3	320	127	58	68.3	0.9	0.8	0.8	68.3	69.6	22.3	17.2	68.4	12.0	2.3	1.6	68.3
126	B1 V	4.01	0.10	0.10	68.3	29000.00	1000.00	1000.00	68.3	4.20	0.10	0.10	68.3	<40.00	-	-	100.0	-	-	-	-	(6)	11.6	0.7	0.6	68.3	20	23	16	68.3	3.9	2.4	2.5	68.3	11.6	0.7	0.6	68.3	4.3	0.3	0.3	68.3
128	O9.5 III:((n))	4.46	0.10	0.10	68.3	33800.00	710.00	840.00	68.3	4.26	0.10	0.10	68.3	180.00	30.00	30.00	68.3	-	-	-	-	(1)	17.2	0.8	0.9	68.3	180	52	40	68.3	0.9	1.1	0.9	68.3	17.2	0.8	0.9	68.3	5.2	0.3	0.3	68.3
129	Mid-late K	3.87	0.20	0.20	68.3	4100.00	150.00	150.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
130	O8.5 V((n))	5.06	0.12	0.12	68.3	36500.00	1330.00	1330.00	68.3	4.11	0.19	0.19	68.3	170.00	30.00	30.00	68.3	-	-	-	-	(3,4)	24.6	2.1	2.0	68.3	170	56	41	68.3	3.3	0.7	1.0	68.3	24.4	2.1	1.9	68.3	7.6	1.1	1.0	68.3
131	O9.7	4.35	0.10	0.10	68.3	33550.00	2100.00	1580.00	68.3	4.59	0.22	0.15	68.3	124.00	98.00	40.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
132	O9.5 Vz	4.71	0.13	0.13	68.3	35640.00	680.00	680.00	68.3	4.18	0.10	0.10	68.3	40.00	30.00	30.00	68.3	-	-	-	-	(3,4)	20.0	1.1	1.0	68.3	70	39	38	68.3	2.3	0.9	1.2	68.3	20.0	1.1	1.0	68.3	5.9	0.5	0.5	68.3
134	B1 V(n)	3.99	0.10	0.10	68.3	27000.00	1000.00	1000.00	68.3	4.00	0.10	0.10	68.3	330.00	35.00	35.00	68.3	-	-	-	-	(6)	11.2	0.7	0.6	68.3	330	46	38	68.3	8.3	2.2	2.5	68.3	11.2	0.7	0.6	68.3	5.0	0.4	0.5	68.3
136	WC4	5.54	0.10	0.10	68.3	85000.00	2000.00	2000.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(8)	>27.0	-	-	100.0	-	-	-	-	3.5-8.0	-	-	100.0	14.4-18.9	-	-	100.0	-	-	-	-
137	B0.7 V	4.26	0.17	0.17	68.3	30000.00	3000.00	3000.00	68.3	4.10	0.10	0.10	68.3	237.00	30.00	30.00	68.3	-	-	-	-	(6)	13.4	1.7	1.6	68.3	260	53	49	68.3	5.0	2.5	2.5	68.3	13.4	1.7	1.6	68.3	5.2	0.6	0.5	68.3
138	O9 Vn	4.60	0.13	0.13	68.3	34560.00	920.00	920.00	68.3	4.20	0.14	0.14	68.3	350.00	35.00	35.00	68.3	-	-	-	-	(3,4)	19.4	1.2	1.1	68.3	350	69	41	68.3	1.3	1.2	1.3	68.3	19.4	1.2	1.1	68.3	5.9	0.3	0.5	68.3
139	Late F	3.58	0.20	0.20	68.3	5940.00	320.00	320.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
141	O9.5 II-III((n))	4.82	0.10	0.10	68.3	32000.00	500.00	510.00	68.3	4.26	0.10	0.10	68.3	166.00	30.00	30.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
142	Op	4.91	0.10	0.10	68.3	37800.00	540.00	770.00	68.3	4.22	0.10	0.10	68.3	72.00	30.00	30.00	68.3	-	-	-	-	(1)	23.6	1.0	1.2	68.3	90	40	39	68.3	1.8	0.7	0.9	68.3	23.4	1.1	1.0	68.3	6.3	0.6	0.5	68.3
149	O9.5 V	4.68	0.15	0.15	68.3	35000.00	1400.00	1400.00	68.3	4.13	0.24	0.24	68.3	125.00	30.00	30.00	68.3	-	-	-	-	(3,4)	19.2	1.9	1.4	68.3	130	45	40	68.3	2.8	1.2	1.8	68.3	19.2	1.8	1.4	68.3	5.8	0.8	0.6	68.3
152	B2 IIIe	5.12	0.10	0.10	68.3	30000.00	1000.00	1000.00	68.3	4.20	0.10	0.10	68.3	47.00	30.00	30.00	68.3	-	-	-	-	(6)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
154	O8.5 V	5.30	0.12	0.12	68.3	37380.00	670.00	670.00	68.3	4.12	0.13	0.13	68.3	55.00	30.00	30.00	68.3	-	-	-	-	(3,4)	27.4	2.5	2.0	68.3	80	39	39	68.3	3.4	0.3	0.3	68.3	27.0	2.4	1.8	68.3	9.0	1.1	1.1	68.3
158	B1-1.5 Ve+	5.06	0.10	0.10	68.3	29000.00	1000.00	1000.00	68.3	3.50	0.10	0.10	68.3	302.00	30.00	30.00	68.3	-	-	-	-	(6)	21.8	1.8	1.7	68.3	310	38	36	68.3	6.3	0.6	0.5	68.3	20.8	2.4	0.8	68.3	13.2	1.5	1.3	68.3
159	B2.5 III	3.97	0.20	0.20	68.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(6)	8.0	1.2	1.1	68.3	310	142	158	68.5	21.5-37.5	-	-	100.0	8.0	1.2	1.1	68.3	9.9	1.7	1.1	68.3
160	O9.5 III((n))	5.36	0.10	0.10	68.3	32300.00	500.00	560.00	68.3	3.66	0.10	0.10	68.3	162.00	30.00	30.00	68.3	-	-	-	-	(1)	27.8	2.7	2.3	68.3	170	53	42	68.3	4.7	0.3	0.3	68.3	27.0	2.3	2.2	68.8	14.2	1.4	1.6	68.3
161	B1 V	4.21	0.18	0.18	68.3	23000.00	2330.00	2330.00	68.3	3.80	0.23	0.23	68.3	160.00	36.00	36.00	68.3	-	-	-	-	(6)	10.4	1.4	1.1	68.3	200	95	34	68.4	14.5	4.2	3.4	68.3	10.4	1.4	1.1	68.3	6.5	1.6	1.2	68.3
163	O8.5 IV	5.20	0.10	0.10	68.3	35450.00	770.00	820.00	68.3	4.05	0.10	0.10	68.3	178.00	30.00	30.00	68.3	-	-	-	-	(1)	25.0	1.9	1.5	68.3	180	55	42	68.3	3.9	0.3	0.4	68.3	24.8	1.7	1.5	68.3	9.0	0.9	0.9	68.3
164	B2: V-IIIe+	4.87	0.10	0.10	68.3	31000.00	1000.00	1000.00	68.3	4.20	0.10	0.10	68.3	185.00	30.00	30.00	68.3	-	-	-	-	(6)	18.0	1.1	1.1	68.3	200	89	27	68.4	5.1	0.8	0.9	68.3	18.0	1.1	1.0	68.3	6.9	0.7	0.7	68.3
165	O9.7 Iab	5.49	0.10	0.10	68.3	28650.00	770.00	770.00	68.3	3.26	0.10	0.10	68.3	75.00	30.00	30.00	68.3	-	-	-	-	(1)	32.0	3.8	3.1	68.3	100	41	41	68.3	4.6	0.4	0.4	68.3	31.4	2.5	3.6	68.3	22.0	2.5	2.4	68.3
166	B2: V-IIIe+	4.36	0.10	0.10	68.3	29000.00	1000.00	1000.00	68.3	4.30	0.10	0.10	68.3	228.00	30.00	30.00	68.3	-	-	-	-	(6)	13.8	0.7	0.9	68.4	240	73	37	68.3	3.8	1.8	2.1	68.3	13.8	0.7	0.9	68.4	4.9	0.4	0.4	68.3
168	O8.5 Vz	4.92	0.11	0.11	68.3	37270.00	510.00	510.00	68.3	4.02	0.10	0.10	68.3	40.00	30.00	30.00	68.3	-	-	-	-	(3,4)	23.6	1.4	1.1	68.3	70	39	38	68.3	3.1	0.4	0.7	68.3	23.4	1.3	1.0	68.3	7.2	0.7	0.7	68.4
169	O2.5 V(n)((f*))	5.91	0.13	0.13	68.3	47000.00	1500.00	1500.00	68.3	3.92	0.10	0.10	68.3	200.00	30.00	30.00	68.3	-	-	-	-	(3,4)	67.4	12.2	8.8	68.3	210	59	43	68.3	1.4	0.3	0.3	68.3	66.0	9.8	9.8	68.3	13.8	1.9	1.7	68.3
170	B1 IV	4.36	0.10	0.10	68.3	23000.00	1000.00	1000.00	68.3	3.60	0.10	0.10	68.3	<40.00	-	-	100.0	-	-	-	-	(6)	11.2	0.8	0.6	68.3	40	7	37	68.3	15.5	1.7	1.5	68.3	11.2	0.8	0.6	68.3	9.0	0.9	0.9	68.3
172	O9 III((f))	4.50	0.10	0.10	68.3	34700.00	500.00	500.00	68.3	3.88	0.10	0.10	68.3	118.00	30.00	30.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
175	A2-3 II	3.47	0.20	0.20	68.3	8500.00	500.00	500.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
177	O7n(f)p	5.40	0.10	0.10	68.3	34600.00	660.00	500.00	68.3	3.66	0.10	0.10	68.3	310.00	31.00	31.00	68.3	-	-	-	-	(1)	31.4	2.9	2.5	68.3	330	41	42	68.3	4.0	0.3	0.3	68.3	29.8	3.2	1.8	68.3	13.5	1.4	1.4	68.3
178	O9.7 Iab	5.60	0.10	0.10	68.3	28250.00	500.00	500.00	68.3	3.18	0.10	0.10	68.3	90.00	30.00	30.00	68.3	-	-	-	-	(1)	36.2	4.6	3.7	68.3	110	47	38	68.3	4.2	0.4	0.4	68.3	34.2	4.3	3.1	69.3	26.6	2.3	3.7	68.3
180	O3 If*	5.85	0.10	0.10	68.3	40450.00	500.00	500.00	68.3	3.44	0.10	0.10	68.3	118.00	30.00	30.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
181	B0.5 V	4.18	0.10	0.10	68.3	22000.00	1000.00	1000.00	68.3	3.40	0.10	0.10	68.3	271.00	30.00	30.00	68.3	-	-	-	-	(6)	10.6	0.7	0.6	68.3	300	48	37	68.3	17.7	2.1	1.8	68.3	10.6	0.7	0.6	68.3	9.5	1.1	0.8	68.3
182	F0	3.62	0.20	0.20	68.3	7130.00	380.00	380.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
183	B0 IV	4.83	0.10	0.10	68.3	31000.00	1000.00	1000.00	68.3	3.80	0.10	0.10	68.3	<40.00	-	-	100.0	-	-	-	-	(6)	18.2	1.3	1.2	68.3	20	24	16	68.3	6.6	0.6	0.6	68.3	17.8	1.5	0.9	68.3	8.8	0.9	0.8	68.3
185	O7.5 III((f))	5.28	0.10	0.10	68.3	34500.00	500.00	500.00	68.3	3.40	0.10	0.10	68.3	136.00	30.00	30.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
186	B1 IV	4.52	0.10	0.10	68.3	26000.00	1000.00	1000.00	68.3	3.70	0.10	0.10	68.3	-	-	-	-	-	-	-	-	(6)	13.6	1.1	0.8	68.3	310	129	151	68.3	10.6	1.2	1.1	68.3	13.6	1.1	0.8	68.3	8.6	0.9	0.8	68.3
188	O9.7: III:	4.66	0.10	0.10	68.3	33650.00	1480.00	1660.00	68.3	4.51	0.21	0.14	68.3	126.00	52.00	30.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
190	O7 Vnn((f))p	5.28	0.10	0.10	68.3	35700.00	500.00	500.00	68.3	3.45	0.10	0.10	68.3	444.00	44.00	44.00	68.3	-	-	-	-	(1)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
192	O9.7 II or B0 IV ?	4.30	0.10	0.10	68.3	31300.00	500.00	500.00	68.3	4.19	0.10	0.10	68.3	46.00	30.00	30.00	68.3	-	-	-	-	(1)	14.4	0.5	0.6	68.3	70	42	35	68.3	3.4	1.4	1.7	68.3	14.4	0.5	0.6	68.3	4.8	0.5	0.3	68.3
193	Late G/Early K	3.69	0.33	0.33	68.3	4750.00	650.00	650.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
194	B2 V-IIIe+	4.47	0.10	0.10	68.3	26000.00	1000.00	1000.00	68.3	3.90	0.10	0.10	68.3	216.00	30.00	30.00	68.3	-	-	-	-	(6)	13.0	0.9	0.7	68.3	230	71	36	68.3	10.3	1.2	1.1	68.3	13.0	0.9	0.7	68.3	7.3	0.7	0.7	68.3
196	B2 IIIe+	4.14	0.20	0.20	68.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(6)	9.0	1.5	1.2	68.3	310	142	157	68.6	17.0-30.6	-	-	100.0	9.0	1.5	1.2	68.3	11.4	1.4	1.8	68.3
198	Mid-late K	4.76	0.20	0.20	68.3	4100.00	150.00	150.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
200	B1-1.5 IIIe+	5.06	0.10	0.10	68.3	29000.00	1000.00	1000.00	68.3	3.40	0.10	0.10	68.3	260.00	30.00	30.00	68.3	-	-	-	-	(6)	22.2	1.9	1.8	68.3	280	47	40	68.3	6.3	0.6	0.5	68.3	20.8	2.9	0.5	68.3	13.9	1.8	1.2	68.3
202	B2 V	4.11	0.10	0.10	68.3	20000.00	1000.00	1000.00	68.3	3.80	0.10	0.10	68.3	49.00	30.00	30.00	68.3	-	-	-	-	(6)	9.0	0.5	0.6	68.3	60	47	51	68.3	22.0	2.7	2.1	68.3	9.0	0.5	0.6	68.3	7.2	0.7	0.7	68.3
203	B1-1.5 V	3.72	0.10	0.10	68.3	22000.00	1170.00	1170.00	68.3	4.00	0.12	0.12	68.3	306.00	30.00	30.00	68.3	-	-	-	-	(6)	8.4	0.5	0.6	68.3	320	41	40	68.3	17.9	4.0	4.2	68.3	8.4	0.5	0.6	68.3	4.6	0.6	0.4	68.3
205	O9.7 II((n))/B0 IV((n))	4.46	0.10	0.10	68.3	30200.00	500.00	1000.00	68.3	4.32	0.10	0.10	68.3	158.00	30.00	30.00	68.3	-	-	-	-	(1)	14.0	0.7	0.6	68.3	160	60	43	68.3	4.7	1.4	1.9	68.4	14.0	0.7	0.6	68.3	5.0	0.5	0.4	68.3
207	O9.7 II((n))	4.42	0.10	0.10	68.3	30800.00	690.00	1200.00	68.3	4.31	0.10	0.10	68.3	166.00	30.00	30.00	68.3	-	-	-	-	(1)	14.6	0.7	0.8	68.3	170	55	44	68.3	3.2	1.6	1.8	68.4	14.6	0.7	0.8	68.3	4.9	0.4	0.4	68.3
209	B1 V	4.03	0.10	0.10	68.3	24000.00	1000.00	1000.00	68.3	4.00	0.10	0.10	68.3	-	-	-	-	-	-	-	-	(6)	10.0	0.6	0.7	68.3	310	128	139	68.3	14.0	2.5	2.5	68.3	10.0	0.6	0.7	68.3	5.3	0.6	0.5	68.3
210	O9.7 II-III((n))	4.60	0.10	0.10	68.3	32300.00	500.00	540.00	68.3	4.07	0.10	0.10	68.3	162.00	30.00	30.00	68.3	-	-	-	-	(1)	16.8	0.8	0.8	68.3	160	56	38	68.3	5.0	0.7	1.0	68.3	16.8	0.8	0.8	68.3	6.1	0.6	0.5	68.3
214	B0 IV-III	4.87	0.10	0.10	68.3	31000.00	1000.00	1000.00	68.3	3.90	0.10	0.10	68.3	<40.00	-	-	100.0	-	-	-	-	(6)	18.4	1.2	1.3	68.3	30	14	26	68.3	6.4	0.7	0.6	68.3	18.0	1.4	0.9	68.3	8.5	0.8	0.9	68.3
216	O4 V((fc))	5.83	0.13	0.13	68.3	43000.00	1500.00	1500.00	68.3	3.81	0.10	0.10	68.3	100.00	30.00	30.00	68.3	-	-	-	-	(3,4)	57.8	9.9	7.9	68.3	110	48	35	68.3	1.9	0.2	0.2	68.3	54.6	9.4	6.6	68.3	14.9	1.9	1.9	68.3
219	B3-5 V-III	3.23	0.12	0.12	68.3	14000.00	1000.00	1000.00	68.3	3.30	0.10	0.10	68.3	220.00	30.00	30.00	68.3	-	-	-	-	(6)	5.2	0.3	0.3	68.8	300	52	49	68.3	76.7	8.4	13.8	83.5	5.2	0.4	0.2	68.3	8.0	0.6	0.7	68.3
220	B0.7 V	4.01	0.10	0.10	68.3	26000.00	1000.00	1000.00	68.3	3.80	0.10	0.10	68.3	135.00	30.00	30.00	68.3	-	-	-	-	(6)	10.6	0.6	0.7	68.3	180	78	72	68.4	13.4	1.9	1.9	68.3	10.6	0.6	0.7	68.3	5.8	0.5	0.6	68.3
221	B1 V	3.95	0.10	0.10	68.3	24000.00	1000.00	1000.00	68.3	4.00	0.10	0.10	68.3	193.00	30.00	30.00	68.3	-	-	-	-	(6)	9.6	0.6	0.6	68.3	210	76	33	68.3	14.4	2.4	2.6	68.3	9.6	0.6	0.6	68.3	5.1	0.5	0.5	68.3
222	G0	4.67	0.20	0.20	68.3	5750.00	130.00	130.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
223	O9.5 IV	5.05	0.13	0.13	68.3	34800.00	500.00	500.00	68.3	4.02	0.10	0.10	68.3	40.00	30.00	30.00	68.3	-	-	-	-	(3,4)	21.8	1.6	1.4	68.3	70	40	38	68.3	4.4	0.3	0.3	68.3	21.6	1.5	1.4	68.3	8.0	0.9	0.9	68.3
226	O9.7 III	4.43	0.10	0.10	68.3	32300.00	500.00	500.00	68.3	4.25	0.11	0.10	68.3	64.00	30.00	30.00	68.3	-	-	-	-	(1)	15.6	0.6	0.6	68.3	80	44	33	68.3	2.7	1.2	1.5	68.3	15.6	0.6	0.6	68.3	5.0	0.4	0.4	68.3
228	B0.7 V	3.88	0.10	0.10	68.3	23000.00	1000.00	1000.00	68.3	3.70	0.10	0.10	68.3	173.00	30.00	30.00	68.3	-	-	-	-	(6)	9.0	0.6	0.5	68.3	200	79	28	68.4	19.6	2.6	2.2	68.3	9.0	0.6	0.5	68.3	6.2	0.7	0.6	68.3
229	B1.5 Vn	3.76	0.10	0.10	68.3	19000.00	1000.00	1000.00	68.3	3.10	0.10	0.10	68.3	389.00	30.00	30.00	68.3	-	-	-	-	(6)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
230	B1.5 III	4.39	0.20	0.20	68.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(6)	10.8	1.9	1.5	68.3	310	142	158	68.6	12.7-22.1	-	-	100.0	10.8	1.9	1.5	68.3	12.5	2.4	1.6	68.4
232	B3 Ia	4.90	0.20	0.20	68.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(5)	16.4	3.5	2.6	68.3	310	141	160	68.8	7.3-11.8	-	-	100.0	15.6	4.0	1.9	68.3	12.6	12.6	12.6	70.4
233	B1-2 V-IIIe	4.54	0.10	0.10	68.3	27000.00	1000.00	1000.00	68.3	3.60	0.10	0.10	68.3	430.00	30.00	30.00	68.3	-	-	-	-	(6)	15.0	1.0	0.9	68.3	390	44	22	68.3	9.3	1.0	0.8	68.3	15.0	1.0	0.8	68.3	9.3	0.9	1.0	68.3
234	B1.5 V	4.42	0.10	0.10	68.3	26000.00	1000.00	1000.00	68.3	3.90	0.10	0.10	68.3	147.00	30.00	30.00	68.3	-	-	-	-	(6)	12.6	0.8	0.7	68.3	180	115	30	68.3	10.8	1.3	1.2	68.3	12.6	0.8	0.7	68.3	7.0	0.7	0.7	68.3
235	O9.7 III	4.62	0.10	0.10	68.3	32300.00	710.00	590.00	68.3	4.08	0.10	0.10	68.3	18.00	30.00	30.00	68.3	-	-	-	-	(1)	16.8	0.8	0.9	68.3	50	46	32	68.4	5.2	0.8	1.0	68.3	16.8	0.8	0.9	68.3	6.2	0.6	0.6	68.3
236	Mid-late K	4.62	0.20	0.20	68.3	4100.00	150.00	150.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
237	B1-1.5 V-IVe	4.61	0.10	0.10	68.3	29000.00	1000.00	1000.00	68.3	4.30	0.10	0.10	68.3	79.00	30.00	30.00	68.3	-	-	-	-	(6)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
239	B1 V	4.23	0.14	0.14	68.3	27000.00	2200.00	2200.00	68.3	3.90	0.13	0.13	68.3	307.00	30.00	30.00	68.3	-	-	-	-	(6)	12.2	1.2	1.1	68.3	310	44	34	68.3	9.5	2.5	2.6	68.3	12.2	1.2	1.1	68.3	6.0	0.8	0.8	68.3
241	B0 IV	4.23	0.10	0.10	68.3	31000.00	1000.00	1000.00	68.3	4.10	0.10	0.10	68.3	69.00	30.00	30.00	68.3	-	-	-	-	(6)	13.8	0.8	0.8	68.3	70	50	51	68.3	4.5	1.7	2.1	68.3	13.8	0.8	0.8	68.3	4.9	0.5	0.4	68.3
242	B0 IV	4.28	0.10	0.10	68.3	32000.00	1000.00	1000.00	68.3	4.10	0.10	0.10	68.3	<40.00	-	-	100.0	-	-	-	-	(6)	14.6	0.8	0.9	68.3	30	13	27	68.3	3.9	1.6	1.9	68.3	14.6	0.8	0.9	68.3	4.9	0.5	0.3	68.3
244	O5 III(n)(fc)	5.58	0.10	0.10	68.3	41050.00	500.00	610.00	68.3	3.71	0.10	0.10	68.3	230.00	30.00	30.00	68.3	-	-	-	-	(1)	44.6	5.3	4.1	68.3	250	63	51	68.3	2.5	0.2	0.1	68.3	42.6	5.0	3.5	68.3	13.1	1.4	1.2	68.3
245	Mid-late K	3.41	0.20	0.20	68.3	4100.00	150.00	150.00	68.3	-	-	-	-	-	-	-	-	-	-	-	-	(7)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
247	B2 V	3.64	0.10	0.10	68.3	20000.00	1000.00	1000.00	68.3	3.70	0.10	0.10	68.3	159.00	30.00	30.00	68.3	-	-	-	-	(6)	7.4	0.4	0.5	68.3	200	85	30	68.3	30.5	4.0	3.6	68.3	7.4	0.4	0.5	68.3	5.9	0.6	0.6	68.3
249	O8 Vn	4.78	0.14	0.14	68.3	36480.00	760.00	760.00	68.3	4.11	0.11	0.11	68.3	300.00	30.00	30.00	68.3	-	-	-	-	(3,4)	22.4	1.3	1.3	68.3	310	64	51	68.3	2.3	0.9	1.4	68.3	22.4	1.2	1.4	68.3	6.3	0.7	0.4	68.3
250	O9.2 V((n))	4.76	0.12	0.12	68.3	35420.00	810.00	810.00	68.3	4.14	0.15	0.15	68.3	155.00	30.00	30.00	68.3	-	-	-	-	(3,4)	20.4	1.2	1.2	68.3	160	49	45	68.3	2.9	0.9	1.4	68.4	20.4	1.2	1.2	68.3	6.0	0.8	0.5	68.3
251	O9.5 IV	4.72	0.11	0.11	68.3	33710.00	560.00	560.00	68.3	4.01	0.10	0.10	68.3	40.00	30.00	30.00	68.3	-	-	-	-	(3,4)	18.6	1.0	0.9	68.3	70	39	38	68.3	4.7	0.5	0.7	68.3	18.6	0.9	0.9	68.3	6.7	0.7	0.6	68.3
252	O8.5 Vz	4.73	0.12	0.12	68.3	36960.00	500.00	500.00	68.3	4.22	0.10	0.10	68.3	100.00	30.00	30.00	68.3	-	-	-	-	(3,4)	21.8	0.9	1.0	68.3	110	41	39	68.3	1.0	0.9	0.8	68.3	21.8	0.9	0.9	68.3	5.8	0.5	0.3	68.3
253	O9.5 II	4.85	0.10	0.10	68.3	30950.00	540.00	660.00	68.3	4.09	0.10	0.10	68.3	96.00	30.00	30.00	68.3	-	-	-	-	(1)	17.0	1.1	0.8	68.3	110	41	42	68.3	6.4	0.5	0.5	68.3	17.4	0.6	1.1	68.3	7.5	0.8	0.7	68.3
254	B1-2 Ve	4.01	0.10	0.10	68.3	26000.00	1000.00	1000.00	68.3	4.20	0.64	0.64	68.3	350.00	39.00	39.00	68.3	-	-	-	-	(6)	11.0	0.6	0.7	68.3	350	47	44	68.3	8.5	3.0	4.2	68.3	11.0	0.6	0.7	68.3	4.6	0.7	0.5	68.3
